bigg_id	mnx_id	smiles	formula	charge
biggM:LPS16_ST	MNXM1092085	null	null	null
biggM:M_LPS16_ST	MNXM1092085	null	null	null
LPS16_VL	MNXM1092086	null	null	null
biggM:LPS16_VL	MNXM1092086	null	null	null
biggM:M_LPS16_VL	MNXM1092086	null	null	null
LPS16__L	MNXM1092087	null	null	null
biggM:LPS16__L	MNXM1092087	null	null	null
biggM:M_LPS16__L	MNXM1092087	null	null	null
LPS17_ST	MNXM1092088	null	null	null
biggM:LPS17_ST	MNXM1092088	null	null	null
biggM:M_LPS17_ST	MNXM1092088	null	null	null
LPS17_VL	MNXM1092089	null	null	null
biggM:LPS17_VL	MNXM1092089	null	null	null
biggM:M_LPS17_VL	MNXM1092089	null	null	null
LPS17__L	MNXM1092090	null	null	null
biggM:LPS17__L	MNXM1092090	null	null	null
biggM:M_LPS17__L	MNXM1092090	null	null	null
LPS18_ST	MNXM1092091	null	null	null
biggM:LPS18_ST	MNXM1092091	null	null	null
biggM:M_LPS18_ST	MNXM1092091	null	null	null
LPS18_VL	MNXM1092092	null	null	null
biggM:LPS18_VL	MNXM1092092	null	null	null
biggM:M_LPS18_VL	MNXM1092092	null	null	null
LPS18__L	MNXM1092093	null	null	null
biggM:LPS18__L	MNXM1092093	null	null	null
biggM:M_LPS18__L	MNXM1092093	null	null	null
LPS1_3_19_ST	MNXM1092094	null	null	null
biggM:LPS1_3_19_ST	MNXM1092094	null	null	null
biggM:M_LPS1_3_19_ST	MNXM1092094	null	null	null
LPS1_3_19_VL	MNXM1092095	null	null	null
biggM:LPS1_3_19_VL	MNXM1092095	null	null	null
biggM:M_LPS1_3_19_VL	MNXM1092095	null	null	null
LPS1_3_19__L	MNXM1092096	null	null	null
biggM:LPS1_3_19__L	MNXM1092096	null	null	null
biggM:M_LPS1_3_19__L	MNXM1092096	null	null	null
LPS21_ST	MNXM1092097	null	null	null
biggM:LPS21_ST	MNXM1092097	null	null	null
biggM:M_LPS21_ST	MNXM1092097	null	null	null
LPS21_VL	MNXM1092098	null	null	null
biggM:LPS21_VL	MNXM1092098	null	null	null
biggM:M_LPS21_VL	MNXM1092098	null	null	null
LPS21__L	MNXM1092099	null	null	null
biggM:LPS21__L	MNXM1092099	null	null	null
biggM:M_LPS21__L	MNXM1092099	null	null	null
LPS28ab_ST	MNXM1092100	null	null	null
biggM:LPS28ab_ST	MNXM1092100	null	null	null
biggM:M_LPS28ab_ST	MNXM1092100	null	null	null
LPS28ab_VL	MNXM1092101	null	null	null
biggM:LPS28ab_VL	MNXM1092101	null	null	null
biggM:M_LPS28ab_VL	MNXM1092101	null	null	null
LPS28ab__L	MNXM1092102	null	null	null
biggM:LPS28ab__L	MNXM1092102	null	null	null
biggM:M_LPS28ab__L	MNXM1092102	null	null	null
LPS28ac_ST	MNXM1092103	null	null	null
biggM:LPS28ac_ST	MNXM1092103	null	null	null
biggM:M_LPS28ac_ST	MNXM1092103	null	null	null
LPS28ac_VL	MNXM1092104	null	null	null
biggM:LPS28ac_VL	MNXM1092104	null	null	null
biggM:M_LPS28ac_VL	MNXM1092104	null	null	null
LPS28ac__L	MNXM1092105	null	null	null
biggM:LPS28ac__L	MNXM1092105	null	null	null
biggM:M_LPS28ac__L	MNXM1092105	null	null	null
LPS2_ST	MNXM1092106	null	null	null
biggM:LPS2_ST	MNXM1092106	null	null	null
biggM:M_LPS2_ST	MNXM1092106	null	null	null
LPS2_VL	MNXM1092107	null	null	null
biggM:LPS2_VL	MNXM1092107	null	null	null
biggM:M_LPS2_VL	MNXM1092107	null	null	null
LPS2__L	MNXM1092108	null	null	null
biggM:LPS2__L	MNXM1092108	null	null	null
biggM:M_LPS2__L	MNXM1092108	null	null	null
LPS30_ST	MNXM1092109	null	null	null
biggM:LPS30_ST	MNXM1092109	null	null	null
biggM:M_LPS30_ST	MNXM1092109	null	null	null
LPS30_VL	MNXM1092110	null	null	null
biggM:LPS30_VL	MNXM1092110	null	null	null
biggM:M_LPS30_VL	MNXM1092110	null	null	null
LPS30__L	MNXM1092111	null	null	null
biggM:LPS30__L	MNXM1092111	null	null	null
biggM:M_LPS30__L	MNXM1092111	null	null	null
LPS35_ST	MNXM1092112	null	null	null
biggM:LPS35_ST	MNXM1092112	null	null	null
biggM:M_LPS35_ST	MNXM1092112	null	null	null
LPS35_VL	MNXM1092113	null	null	null
biggM:LPS35_VL	MNXM1092113	null	null	null
biggM:M_LPS35_VL	MNXM1092113	null	null	null
LPS35__L	MNXM1092114	null	null	null
biggM:LPS35__L	MNXM1092114	null	null	null
biggM:M_LPS35__L	MNXM1092114	null	null	null
LPS38_ST	MNXM1092115	null	null	null
biggM:LPS38_ST	MNXM1092115	null	null	null
biggM:M_LPS38_ST	MNXM1092115	null	null	null
LPS38_VL	MNXM1092116	null	null	null
biggM:LPS38_VL	MNXM1092116	null	null	null
biggM:M_LPS38_VL	MNXM1092116	null	null	null
LPS38__L	MNXM1092117	null	null	null
biggM:LPS38__L	MNXM1092117	null	null	null
biggM:M_LPS38__L	MNXM1092117	null	null	null
LPS39_ST	MNXM1092118	null	null	null
biggM:LPS39_ST	MNXM1092118	null	null	null
biggM:M_LPS39_ST	MNXM1092118	null	null	null
LPS39_VL	MNXM1092119	null	null	null
biggM:LPS39_VL	MNXM1092119	null	null	null
biggM:M_LPS39_VL	MNXM1092119	null	null	null
LPS39__L	MNXM1092120	null	null	null
biggM:LPS39__L	MNXM1092120	null	null	null
biggM:M_LPS39__L	MNXM1092120	null	null	null
LPS3_10_ST	MNXM1092121	null	null	null
biggM:LPS3_10_ST	MNXM1092121	null	null	null
biggM:M_LPS3_10_ST	MNXM1092121	null	null	null
LPS3_10_VL	MNXM1092122	null	null	null
biggM:LPS3_10_VL	MNXM1092122	null	null	null
biggM:M_LPS3_10_VL	MNXM1092122	null	null	null
LPS3_10__L	MNXM1092123	null	null	null
biggM:LPS3_10__L	MNXM1092123	null	null	null
biggM:M_LPS3_10__L	MNXM1092123	null	null	null
LPS40_ST	MNXM1092124	null	null	null
biggM:LPS40_ST	MNXM1092124	null	null	null
biggM:M_LPS40_ST	MNXM1092124	null	null	null
LPS40_VL	MNXM1092125	null	null	null
biggM:LPS40_VL	MNXM1092125	null	null	null
biggM:M_LPS40_VL	MNXM1092125	null	null	null
LPS40__L	MNXM1092126	null	null	null
biggM:LPS40__L	MNXM1092126	null	null	null
biggM:M_LPS40__L	MNXM1092126	null	null	null
LPS41_ST	MNXM1092127	null	null	null
biggM:LPS41_ST	MNXM1092127	null	null	null
biggM:M_LPS41_ST	MNXM1092127	null	null	null
LPS41_VL	MNXM1092128	null	null	null
biggM:LPS41_VL	MNXM1092128	null	null	null
biggM:M_LPS41_VL	MNXM1092128	null	null	null
LPS41__L	MNXM1092129	null	null	null
biggM:LPS41__L	MNXM1092129	null	null	null
biggM:M_LPS41__L	MNXM1092129	null	null	null
LPS42_ST	MNXM1092130	null	null	null
biggM:LPS42_ST	MNXM1092130	null	null	null
biggM:M_LPS42_ST	MNXM1092130	null	null	null
LPS42_VL	MNXM1092131	null	null	null
biggM:LPS42_VL	MNXM1092131	null	null	null
biggM:M_LPS42_VL	MNXM1092131	null	null	null
LPS42__L	MNXM1092132	null	null	null
biggM:LPS42__L	MNXM1092132	null	null	null
biggM:M_LPS42__L	MNXM1092132	null	null	null
LPS43_ST	MNXM1092133	null	null	null
biggM:LPS43_ST	MNXM1092133	null	null	null
biggM:M_LPS43_ST	MNXM1092133	null	null	null
LPS43_VL	MNXM1092134	null	null	null
biggM:LPS43_VL	MNXM1092134	null	null	null
biggM:M_LPS43_VL	MNXM1092134	null	null	null
LPS43__L	MNXM1092135	null	null	null
biggM:LPS43__L	MNXM1092135	null	null	null
biggM:M_LPS43__L	MNXM1092135	null	null	null
LPS44_ST	MNXM1092136	null	null	null
biggM:LPS44_ST	MNXM1092136	null	null	null
biggM:M_LPS44_ST	MNXM1092136	null	null	null
LPS44_VL	MNXM1092137	null	null	null
biggM:LPS44_VL	MNXM1092137	null	null	null
biggM:M_LPS44_VL	MNXM1092137	null	null	null
LPS44__L	MNXM1092138	null	null	null
biggM:LPS44__L	MNXM1092138	null	null	null
biggM:M_LPS44__L	MNXM1092138	null	null	null
LPS45_ST	MNXM1092139	null	null	null
biggM:LPS45_ST	MNXM1092139	null	null	null
biggM:M_LPS45_ST	MNXM1092139	null	null	null
LPS45_VL	MNXM1092140	null	null	null
biggM:LPS45_VL	MNXM1092140	null	null	null
biggM:M_LPS45_VL	MNXM1092140	null	null	null
LPS45__L	MNXM1092141	null	null	null
biggM:LPS45__L	MNXM1092141	null	null	null
biggM:M_LPS45__L	MNXM1092141	null	null	null
LPS47_ST	MNXM1092142	null	null	null
biggM:LPS47_ST	MNXM1092142	null	null	null
biggM:M_LPS47_ST	MNXM1092142	null	null	null
LPS47_VL	MNXM1092143	null	null	null
biggM:LPS47_VL	MNXM1092143	null	null	null
biggM:M_LPS47_VL	MNXM1092143	null	null	null
LPS47__L	MNXM1092144	null	null	null
biggM:LPS47__L	MNXM1092144	null	null	null
biggM:M_LPS47__L	MNXM1092144	null	null	null
LPS48_ST	MNXM1092145	null	null	null
biggM:LPS48_ST	MNXM1092145	null	null	null
biggM:M_LPS48_ST	MNXM1092145	null	null	null
LPS48_VL	MNXM1092146	null	null	null
biggM:LPS48_VL	MNXM1092146	null	null	null
biggM:M_LPS48_VL	MNXM1092146	null	null	null
LPS48__L	MNXM1092147	null	null	null
biggM:LPS48__L	MNXM1092147	null	null	null
biggM:M_LPS48__L	MNXM1092147	null	null	null
LPS4_ST	MNXM1092148	null	null	null
biggM:LPS4_ST	MNXM1092148	null	null	null
biggM:M_LPS4_ST	MNXM1092148	null	null	null
LPS4_VL	MNXM1092149	null	null	null
biggM:LPS4_VL	MNXM1092149	null	null	null
biggM:M_LPS4_VL	MNXM1092149	null	null	null
LPS4__L	MNXM1092150	null	null	null
biggM:LPS4__L	MNXM1092150	null	null	null
biggM:M_LPS4__L	MNXM1092150	null	null	null
LPS50_ST	MNXM1092151	null	null	null
biggM:LPS50_ST	MNXM1092151	null	null	null
biggM:M_LPS50_ST	MNXM1092151	null	null	null
LPS50_VL	MNXM1092152	null	null	null
biggM:LPS50_VL	MNXM1092152	null	null	null
biggM:M_LPS50_VL	MNXM1092152	null	null	null
LPS50__L	MNXM1092153	null	null	null
biggM:LPS50__L	MNXM1092153	null	null	null
biggM:M_LPS50__L	MNXM1092153	null	null	null
LPS51_ST	MNXM1092154	null	null	null
biggM:LPS51_ST	MNXM1092154	null	null	null
biggM:M_LPS51_ST	MNXM1092154	null	null	null
LPS51_VL	MNXM1092155	null	null	null
biggM:LPS51_VL	MNXM1092155	null	null	null
biggM:M_LPS51_VL	MNXM1092155	null	null	null
LPS51__L	MNXM1092156	null	null	null
biggM:LPS51__L	MNXM1092156	null	null	null
biggM:M_LPS51__L	MNXM1092156	null	null	null
LPS52_ST	MNXM1092157	null	null	null
biggM:LPS52_ST	MNXM1092157	null	null	null
biggM:M_LPS52_ST	MNXM1092157	null	null	null
LPS52_VL	MNXM1092158	null	null	null
biggM:LPS52_VL	MNXM1092158	null	null	null
biggM:M_LPS52_VL	MNXM1092158	null	null	null
LPS52__L	MNXM1092159	null	null	null
biggM:LPS52__L	MNXM1092159	null	null	null
biggM:M_LPS52__L	MNXM1092159	null	null	null
LPS53_ST	MNXM1092160	null	null	null
biggM:LPS53_ST	MNXM1092160	null	null	null
biggM:M_LPS53_ST	MNXM1092160	null	null	null
LPS53_VL	MNXM1092161	null	null	null
biggM:LPS53_VL	MNXM1092161	null	null	null
biggM:M_LPS53_VL	MNXM1092161	null	null	null
LPS53__L	MNXM1092162	null	null	null
biggM:LPS53__L	MNXM1092162	null	null	null
biggM:M_LPS53__L	MNXM1092162	null	null	null
LPS54	MNXM1092163	null	null	null
biggM:LPS54	MNXM1092163	null	null	null
biggM:M_LPS54	MNXM1092163	null	null	null
LPS55_ST	MNXM1092164	null	null	null
biggM:LPS55_ST	MNXM1092164	null	null	null
biggM:M_LPS55_ST	MNXM1092164	null	null	null
LPS55_VL	MNXM1092165	null	null	null
biggM:LPS55_VL	MNXM1092165	null	null	null
biggM:M_LPS55_VL	MNXM1092165	null	null	null
LPS55__L	MNXM1092166	null	null	null
biggM:LPS55__L	MNXM1092166	null	null	null
biggM:M_LPS55__L	MNXM1092166	null	null	null
LPS56_ST	MNXM1092167	null	null	null
biggM:LPS56_ST	MNXM1092167	null	null	null
biggM:M_LPS56_ST	MNXM1092167	null	null	null
LPS56_VL	MNXM1092168	null	null	null
biggM:LPS56_VL	MNXM1092168	null	null	null
biggM:M_LPS56_VL	MNXM1092168	null	null	null
LPS56__L	MNXM1092169	null	null	null
biggM:LPS56__L	MNXM1092169	null	null	null
biggM:M_LPS56__L	MNXM1092169	null	null	null
LPS57_ST	MNXM1092170	null	null	null
biggM:LPS57_ST	MNXM1092170	null	null	null
biggM:M_LPS57_ST	MNXM1092170	null	null	null
LPS57_VL	MNXM1092171	null	null	null
biggM:LPS57_VL	MNXM1092171	null	null	null
biggM:M_LPS57_VL	MNXM1092171	null	null	null
LPS57__L	MNXM1092172	null	null	null
biggM:LPS57__L	MNXM1092172	null	null	null
biggM:M_LPS57__L	MNXM1092172	null	null	null
LPS58_ST	MNXM1092173	null	null	null
biggM:LPS58_ST	MNXM1092173	null	null	null
biggM:M_LPS58_ST	MNXM1092173	null	null	null
LPS58_VL	MNXM1092174	null	null	null
biggM:LPS58_VL	MNXM1092174	null	null	null
biggM:M_LPS58_VL	MNXM1092174	null	null	null
LPS58__L	MNXM1092175	null	null	null
biggM:LPS58__L	MNXM1092175	null	null	null
biggM:M_LPS58__L	MNXM1092175	null	null	null
LPS59_ST	MNXM1092176	null	null	null
biggM:LPS59_ST	MNXM1092176	null	null	null
biggM:M_LPS59_ST	MNXM1092176	null	null	null
LPS59_VL	MNXM1092177	null	null	null
biggM:LPS59_VL	MNXM1092177	null	null	null
biggM:M_LPS59_VL	MNXM1092177	null	null	null
LPS59__L	MNXM1092178	null	null	null
biggM:LPS59__L	MNXM1092178	null	null	null
biggM:M_LPS59__L	MNXM1092178	null	null	null
LPS60_ST	MNXM1092179	null	null	null
biggM:LPS60_ST	MNXM1092179	null	null	null
biggM:M_LPS60_ST	MNXM1092179	null	null	null
LPS60_VL	MNXM1092180	null	null	null
biggM:LPS60_VL	MNXM1092180	null	null	null
biggM:M_LPS60_VL	MNXM1092180	null	null	null
LPS60__L	MNXM1092181	null	null	null
biggM:LPS60__L	MNXM1092181	null	null	null
biggM:M_LPS60__L	MNXM1092181	null	null	null
LPS62_ST	MNXM1092182	null	null	null
biggM:LPS62_ST	MNXM1092182	null	null	null
biggM:M_LPS62_ST	MNXM1092182	null	null	null
LPS62_VL	MNXM1092183	null	null	null
biggM:LPS62_VL	MNXM1092183	null	null	null
biggM:M_LPS62_VL	MNXM1092183	null	null	null
LPS62__L	MNXM1092184	null	null	null
biggM:LPS62__L	MNXM1092184	null	null	null
biggM:M_LPS62__L	MNXM1092184	null	null	null
LPS63_ST	MNXM1092185	null	null	null
biggM:LPS63_ST	MNXM1092185	null	null	null
biggM:M_LPS63_ST	MNXM1092185	null	null	null
LPS63_VL	MNXM1092186	null	null	null
biggM:LPS63_VL	MNXM1092186	null	null	null
biggM:M_LPS63_VL	MNXM1092186	null	null	null
LPS63__L	MNXM1092187	null	null	null
biggM:LPS63__L	MNXM1092187	null	null	null
biggM:M_LPS63__L	MNXM1092187	null	null	null
LPS65_ST	MNXM1092188	null	null	null
biggM:LPS65_ST	MNXM1092188	null	null	null
biggM:M_LPS65_ST	MNXM1092188	null	null	null
LPS65_VL	MNXM1092189	null	null	null
biggM:LPS65_VL	MNXM1092189	null	null	null
biggM:M_LPS65_VL	MNXM1092189	null	null	null
LPS65__L	MNXM1092190	null	null	null
biggM:LPS65__L	MNXM1092190	null	null	null
biggM:M_LPS65__L	MNXM1092190	null	null	null
LPS66_ST	MNXM1092191	null	null	null
biggM:LPS66_ST	MNXM1092191	null	null	null
biggM:M_LPS66_ST	MNXM1092191	null	null	null
LPS66_VL	MNXM1092192	null	null	null
biggM:LPS66_VL	MNXM1092192	null	null	null
biggM:M_LPS66_VL	MNXM1092192	null	null	null
LPS66__L	MNXM1092193	null	null	null
biggM:LPS66__L	MNXM1092193	null	null	null
biggM:M_LPS66__L	MNXM1092193	null	null	null
LPS67	MNXM1092194	null	null	null
biggM:LPS67	MNXM1092194	null	null	null
biggM:M_LPS67	MNXM1092194	null	null	null
LPS6_14_ST	MNXM1092195	null	null	null
biggM:LPS6_14_ST	MNXM1092195	null	null	null
biggM:M_LPS6_14_ST	MNXM1092195	null	null	null
LPS6_14_VL	MNXM1092196	null	null	null
biggM:LPS6_14_VL	MNXM1092196	null	null	null
biggM:M_LPS6_14_VL	MNXM1092196	null	null	null
LPS6_14__L	MNXM1092197	null	null	null
biggM:LPS6_14__L	MNXM1092197	null	null	null
biggM:M_LPS6_14__L	MNXM1092197	null	null	null
LPS7_ST	MNXM1092198	null	null	null
biggM:LPS7_ST	MNXM1092198	null	null	null
biggM:M_LPS7_ST	MNXM1092198	null	null	null
LPS7_VL	MNXM1092199	null	null	null
biggM:LPS7_VL	MNXM1092199	null	null	null
biggM:M_LPS7_VL	MNXM1092199	null	null	null
LPS7__L	MNXM1092200	null	null	null
biggM:LPS7__L	MNXM1092200	null	null	null
biggM:M_LPS7__L	MNXM1092200	null	null	null
LPS8_ST	MNXM1092201	null	null	null
biggM:LPS8_ST	MNXM1092201	null	null	null
biggM:M_LPS8_ST	MNXM1092201	null	null	null
LPS8_VL	MNXM1092202	null	null	null
biggM:LPS8_VL	MNXM1092202	null	null	null
biggM:M_LPS8_VL	MNXM1092202	null	null	null
LPS8__L	MNXM1092203	null	null	null
biggM:LPS8__L	MNXM1092203	null	null	null
biggM:M_LPS8__L	MNXM1092203	null	null	null
LPS9_46_27_ST	MNXM1092204	null	null	null
biggM:LPS9_46_27_ST	MNXM1092204	null	null	null
biggM:M_LPS9_46_27_ST	MNXM1092204	null	null	null
LPS9_46_27_VL	MNXM1092205	null	null	null
biggM:LPS9_46_27_VL	MNXM1092205	null	null	null
biggM:M_LPS9_46_27_VL	MNXM1092205	null	null	null
LPS9_46_27__L	MNXM1092206	null	null	null
biggM:LPS9_46_27__L	MNXM1092206	null	null	null
biggM:M_LPS9_46_27__L	MNXM1092206	null	null	null
LPS9_46_ST	MNXM1092207	null	null	null
biggM:LPS9_46_ST	MNXM1092207	null	null	null
biggM:M_LPS9_46_ST	MNXM1092207	null	null	null
LPS9_46_VL	MNXM1092208	null	null	null
biggM:LPS9_46_VL	MNXM1092208	null	null	null
biggM:M_LPS9_46_VL	MNXM1092208	null	null	null
LPS9_46__L	MNXM1092209	null	null	null
biggM:LPS9_46__L	MNXM1092209	null	null	null
biggM:M_LPS9_46__L	MNXM1092209	null	null	null
LPS9_ST	MNXM1092210	null	null	null
biggM:LPS9_ST	MNXM1092210	null	null	null
biggM:M_LPS9_ST	MNXM1092210	null	null	null
LPS9_VL	MNXM1092211	null	null	null
biggM:LPS9_VL	MNXM1092211	null	null	null
biggM:M_LPS9_VL	MNXM1092211	null	null	null
LPS9__L	MNXM1092212	null	null	null
biggM:LPS9__L	MNXM1092212	null	null	null
biggM:M_LPS9__L	MNXM1092212	null	null	null
LTA	MNXM1092213	null	null	null
biggM:LTA	MNXM1092213	null	null	null
biggM:M_LTA	MNXM1092213	null	null	null
LTAAlaGal_LLA	MNXM1092214	null	null	null
biggM:LTAAlaGal_LLA	MNXM1092214	null	null	null
biggM:M_LTAAlaGal_LLA	MNXM1092214	null	null	null
LTA_LLA	MNXM1092215	null	null	null
biggM:LTA_LLA	MNXM1092215	null	null	null
biggM:M_LTA_LLA	MNXM1092215	null	null	null
LTA_MRSA	MNXM1092216	null	null	null
biggM:LTA_MRSA	MNXM1092216	null	null	null
biggM:M_LTA_MRSA	MNXM1092216	null	null	null
LTA_ala	MNXM1092217	null	null	null
biggM:LTA_ala	MNXM1092217	null	null	null
biggM:M_LTA_ala	MNXM1092217	null	null	null
LTAala_LLA	MNXM1092218	null	null	null
biggM:LTAala_LLA	MNXM1092218	null	null	null
biggM:M_LTAala_LLA	MNXM1092218	null	null	null
LTAglcnac	MNXM1092219	null	null	null
biggM:LTAglcnac	MNXM1092219	null	null	null
biggM:M_LTAglcnac	MNXM1092219	null	null	null
Lara14lac	MNXM1092220	null	null	null
biggM:Lara14lac	MNXM1092220	null	null	null
biggM:M_Lara14lac	MNXM1092220	null	null	null
M00085	MNXM1092221	null	null	null
biggM:M00085	MNXM1092221	null	null	null
biggM:M_M00085	MNXM1092221	null	null	null
M00086	MNXM1092222	null	null	null
biggM:M00086	MNXM1092222	null	null	null
biggM:M_M00086	MNXM1092222	null	null	null
M00704	MNXM1092223	null	null	null
biggM:M00704	MNXM1092223	null	null	null
biggM:M_M00704	MNXM1092223	null	null	null
M00802	MNXM1092224	null	null	null
biggM:M00802	MNXM1092224	null	null	null
biggM:M_M00802	MNXM1092224	null	null	null
M00869	MNXM1092225	null	null	null
biggM:M00869	MNXM1092225	null	null	null
biggM:M_M00869	MNXM1092225	null	null	null
M00871	MNXM1092226	null	null	null
biggM:M00871	MNXM1092226	null	null	null
biggM:M_M00871	MNXM1092226	null	null	null
M00954	MNXM1092227	null	null	null
biggM:M00954	MNXM1092227	null	null	null
biggM:M_M00954	MNXM1092227	null	null	null
M00955	MNXM1092228	null	null	null
biggM:M00955	MNXM1092228	null	null	null
biggM:M_M00955	MNXM1092228	null	null	null
M00956	MNXM1092229	null	null	null
biggM:M00956	MNXM1092229	null	null	null
biggM:M_M00956	MNXM1092229	null	null	null
M00957	MNXM1092230	null	null	null
biggM:M00957	MNXM1092230	null	null	null
biggM:M_M00957	MNXM1092230	null	null	null
M00958	MNXM1092231	null	null	null
biggM:M00958	MNXM1092231	null	null	null
biggM:M_M00958	MNXM1092231	null	null	null
M00959	MNXM1092232	null	null	null
biggM:M00959	MNXM1092232	null	null	null
biggM:M_M00959	MNXM1092232	null	null	null
M00961	MNXM1092233	null	null	null
biggM:M00961	MNXM1092233	null	null	null
biggM:M_M00961	MNXM1092233	null	null	null
M00962	MNXM1092234	null	null	null
biggM:M00962	MNXM1092234	null	null	null
biggM:M_M00962	MNXM1092234	null	null	null
M00963	MNXM1092235	null	null	null
biggM:M00963	MNXM1092235	null	null	null
biggM:M_M00963	MNXM1092235	null	null	null
M00966	MNXM1092236	null	null	null
biggM:M00966	MNXM1092236	null	null	null
biggM:M_M00966	MNXM1092236	null	null	null
M00967	MNXM1092237	null	null	null
biggM:M00967	MNXM1092237	null	null	null
biggM:M_M00967	MNXM1092237	null	null	null
M01111	MNXM1092238	null	null	null
biggM:M01111	MNXM1092238	null	null	null
biggM:M_M01111	MNXM1092238	null	null	null
M01455	MNXM1092239	null	null	null
biggM:M01455	MNXM1092239	null	null	null
biggM:M_M01455	MNXM1092239	null	null	null
M01457	MNXM1092240	null	null	null
biggM:M01457	MNXM1092240	null	null	null
biggM:M_M01457	MNXM1092240	null	null	null
M01460	MNXM1092241	null	null	null
biggM:M01460	MNXM1092241	null	null	null
biggM:M_M01460	MNXM1092241	null	null	null
M01463	MNXM1092242	null	null	null
biggM:M01463	MNXM1092242	null	null	null
biggM:M_M01463	MNXM1092242	null	null	null
M01464	MNXM1092243	null	null	null
biggM:M01464	MNXM1092243	null	null	null
biggM:M_M01464	MNXM1092243	null	null	null
M01467	MNXM1092244	null	null	null
biggM:M01467	MNXM1092244	null	null	null
biggM:M_M01467	MNXM1092244	null	null	null
M01469	MNXM1092245	null	null	null
biggM:M01469	MNXM1092245	null	null	null
biggM:M_M01469	MNXM1092245	null	null	null
M01470	MNXM1092246	null	null	null
biggM:M01470	MNXM1092246	null	null	null
biggM:M_M01470	MNXM1092246	null	null	null
M01471	MNXM1092247	null	null	null
biggM:M01471	MNXM1092247	null	null	null
biggM:M_M01471	MNXM1092247	null	null	null
M01472	MNXM1092248	null	null	null
biggM:M01472	MNXM1092248	null	null	null
biggM:M_M01472	MNXM1092248	null	null	null
M01473	MNXM1092249	null	null	null
biggM:M01473	MNXM1092249	null	null	null
biggM:M_M01473	MNXM1092249	null	null	null
M01474	MNXM1092250	null	null	null
biggM:M01474	MNXM1092250	null	null	null
biggM:M_M01474	MNXM1092250	null	null	null
M01477	MNXM1092251	null	null	null
biggM:M01477	MNXM1092251	null	null	null
biggM:M_M01477	MNXM1092251	null	null	null
M01479	MNXM1092252	null	null	null
biggM:M01479	MNXM1092252	null	null	null
biggM:M_M01479	MNXM1092252	null	null	null
M01480	MNXM1092253	null	null	null
biggM:M01480	MNXM1092253	null	null	null
biggM:M_M01480	MNXM1092253	null	null	null
M01481	MNXM1092254	null	null	null
biggM:M01481	MNXM1092254	null	null	null
biggM:M_M01481	MNXM1092254	null	null	null
M01482	MNXM1092255	null	null	null
biggM:M01482	MNXM1092255	null	null	null
biggM:M_M01482	MNXM1092255	null	null	null
M01483	MNXM1092256	null	null	null
biggM:M01483	MNXM1092256	null	null	null
biggM:M_M01483	MNXM1092256	null	null	null
M01484	MNXM1092257	null	null	null
biggM:M01484	MNXM1092257	null	null	null
biggM:M_M01484	MNXM1092257	null	null	null
M01485	MNXM1092258	null	null	null
biggM:M01485	MNXM1092258	null	null	null
biggM:M_M01485	MNXM1092258	null	null	null
M01486	MNXM1092259	null	null	null
biggM:M01486	MNXM1092259	null	null	null
biggM:M_M01486	MNXM1092259	null	null	null
M01489	MNXM1092260	null	null	null
biggM:M01489	MNXM1092260	null	null	null
biggM:M_M01489	MNXM1092260	null	null	null
M01494	MNXM1092261	null	null	null
biggM:M01494	MNXM1092261	null	null	null
biggM:M_M01494	MNXM1092261	null	null	null
M01496	MNXM1092262	null	null	null
biggM:M01496	MNXM1092262	null	null	null
biggM:M_M01496	MNXM1092262	null	null	null
M01497	MNXM1092263	null	null	null
biggM:M01497	MNXM1092263	null	null	null
biggM:M_M01497	MNXM1092263	null	null	null
M01508	MNXM1092264	null	null	null
biggM:M01508	MNXM1092264	null	null	null
biggM:M_M01508	MNXM1092264	null	null	null
M01509	MNXM1092265	null	null	null
biggM:M01509	MNXM1092265	null	null	null
biggM:M_M01509	MNXM1092265	null	null	null
M01510	MNXM1092266	null	null	null
biggM:M01510	MNXM1092266	null	null	null
biggM:M_M01510	MNXM1092266	null	null	null
M01807	MNXM1092267	null	null	null
biggM:M01807	MNXM1092267	null	null	null
biggM:M_M01807	MNXM1092267	null	null	null
M01869	MNXM1092268	null	null	null
biggM:M01869	MNXM1092268	null	null	null
biggM:M_M01869	MNXM1092268	null	null	null
M01870	MNXM1092269	null	null	null
biggM:M01870	MNXM1092269	null	null	null
biggM:M_M01870	MNXM1092269	null	null	null
M01871	MNXM1092270	null	null	null
biggM:M01871	MNXM1092270	null	null	null
biggM:M_M01871	MNXM1092270	null	null	null
M01872	MNXM1092271	null	null	null
biggM:M01872	MNXM1092271	null	null	null
biggM:M_M01872	MNXM1092271	null	null	null
M01881	MNXM1092272	null	null	null
biggM:M01881	MNXM1092272	null	null	null
biggM:M_M01881	MNXM1092272	null	null	null
M02012	MNXM1092273	null	null	null
biggM:M02012	MNXM1092273	null	null	null
biggM:M_M02012	MNXM1092273	null	null	null
