bigg_id	name	reaction_string	model_list	database_links	old_bigg_ids
UACGAMPpp	UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm)	h2o_p + uacgam_p <-> acgam1p_p + 2.0 h_p + ump_p	iY75_1357; iECO103_1326; iML1515; iSF_1195; iAF1260b; iEC55989_1330; iEcSMS35_1347; iEcE24377_1341; iECSP_1301; iECNA114_1301; iECW_1372; iECABU_c1320; iEKO11_1354; iEcHS_1320; iECUMN_1333; iAF1260; iETEC_1333; iECOK1_1307; iYL1228; iECB_1328; STM_v1_0; iBWG_1329; iLF82_1304; iECDH10B_1368; iUTI89_1310; iECP_1309; iS_1188; iECIAI1_1343; iZ_1308; iECSF_1327; iSDY_1059; iECED1_1282; iNRG857_1313; iAPECO1_1312; iWFL_1372; iECO26_1355; iSSON_1240; iECD_1391; iSFxv_1172; iEcDH1_1363; iSbBS512_1146; iECO111_1330; iUMNK88_1353; iJO1366; iG2583_1286; iB21_1397; iSBO_1134; iECSE_1348; iUMN146_1321; iECBD_1354; iEcolC_1368; iECs_1301; iEC042_1314; ic_1306; iECDH1ME8569_1439; iECS88_1305; iECH74115_1262; iE2348C_1286	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105020; EC Number: http://identifiers.org/ec-code/3.6.1.45	UACGAMPpp
UAGCVT	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	pep_c + uacgam_c <-> pi_c + uaccg_c	iAF692; iE2348C_1286; iJB785; iECH74115_1262; iML1515; iECOK1_1307; iY75_1357; iSF_1195; iYO844; iEC55989_1330; iJN678; iECBD_1354; iAF987; iJN746; iLJ478; iECABU_c1320; iAF1260b; iECDH1ME8569_1439; iNF517; iIT341; iHN637; iNJ661; iETEC_1333; iAF1260; iECSP_1301; iECP_1309; iEcSMS35_1347; iECED1_1282; iECUMN_1333; iECIAI39_1322; iECW_1372; iECS88_1305; iEKO11_1354; iECO103_1326; iSDY_1059; iECs_1301; iYL1228; iEcE24377_1341; iUTI89_1310; iECB_1328; iJR904; iBWG_1329; iSbBS512_1146; iECNA114_1301; iWFL_1372; iECDH10B_1368; iS_1188; iEcHS_1320; STM_v1_0; iECO26_1355; iG2583_1286; iECSF_1327; iUMN146_1321; iB21_1397; iSBO_1134; iECIAI1_1343; iZ_1308; iECD_1391; iLF82_1304; iPC815; iNRG857_1313; iEC042_1314; iSFV_1184; ic_1306; iSFxv_1172; iSB619; iSSON_1240; iEcDH1_1363; iUMNK88_1353; iECO111_1330; iECSE_1348; iJO1366; iEcolC_1368; iAPECO1_1312	RHEA: http://identifiers.org/rhea/18684; BioCyc: http://identifiers.org/biocyc/META:UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105032; EC Number: http://identifiers.org/ec-code/2.5.1.7; KEGG Reaction: http://identifiers.org/kegg.reaction/R00660	UAGCVT; UAGCVT_r
UAGPT3	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	uacgam_c + uagmda_c <-> h_c + uaagmda_c + udp_c	iETEC_1333; iE2348C_1286; iEKO11_1354; iECSE_1348; iECW_1372; iSF_1195; iEcSMS35_1347; iEC55989_1330; iECSP_1301; iECDH10B_1368; iECUMN_1333; iJN746; iNRG857_1313; iECABU_c1320; iUTI89_1310; iEcE24377_1341; iSFxv_1172; iIT341; iSBO_1134; iECED1_1282; iWFL_1372; iNJ661; iJR904; iAF1260; iUMNK88_1353; iECO26_1355; iS_1188; iAPECO1_1312; iYL1228; iJO1366; iSSON_1240; iECD_1391; iG2583_1286; iECP_1309; iLF82_1304; iECS88_1305; iUMN146_1321; iECH74115_1262; STM_v1_0; iECSF_1327; iSbBS512_1146; iECOK1_1307; iSFV_1184; iECO103_1326; iZ_1308; iEcHS_1320; iSDY_1059; iECNA114_1301; iJB785; iECDH1ME8569_1439; iHN637; iB21_1397; iAF1260b; iECB_1328; iML1515; iBWG_1329; iY75_1357; iECs_1301; iAF987; iPC815; iYO844; iEC042_1314; iJN678; ic_1306; iSB619; iECIAI1_1343; iECO111_1330; iEcDH1_1363; iECIAI39_1322; iECBD_1354; iEcolC_1368	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105037; EC Number: http://identifiers.org/ec-code/2.4.1.227	UAGPT3
UDCPDP	Undecaprenyl-diphosphatase	h2o_c + udcpdp_c <-> h_c + pi_c + udcpp_c	STM_v1_0; iECO111_1330; iSFV_1184; iEcolC_1368; iSDY_1059; iSF_1195; iNRG857_1313; iEC55989_1330; iS_1188; iAPECO1_1312; iZ_1308; iEcHS_1320; iUMN146_1321; iJN746; iSbBS512_1146; iECABU_c1320; iSFxv_1172; iECSE_1348; iG2583_1286; iIT341; iYL1228; iNJ661; iUMNK88_1353; iAF1260; iJR904; iJO1366; iLF82_1304; iECS88_1305; iUTI89_1310; iECB_1328; iSSON_1240; iECOK1_1307; iSBO_1134; iECP_1309; iWFL_1372; iEcDH1_1363; iETEC_1333; iB21_1397; iECW_1372; iECO103_1326; iECUMN_1333; iECSF_1327; iECSP_1301; iPC815; iEcSMS35_1347; ic_1306; iEKO11_1354; iEC042_1314; iY75_1357; iECIAI1_1343; iAF1260b; iECD_1391; iJN678; iBWG_1329; iYO844; iECNA114_1301; iML1515; iECDH1ME8569_1439; iAF987; iECH74115_1262; iNF517; iEcE24377_1341; iHN637; iECED1_1282; iLJ478; iECBD_1354; iJB785; iECDH10B_1368; iECO26_1355; iECIAI39_1322; iECs_1301; iE2348C_1286	RHEA: http://identifiers.org/rhea/17070; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105042	UDCPDP
UDCPDPpp	Undecaprenyl-diphosphatase (periplasm)	h2o_p + udcpdp_p <-> h_p + pi_p + udcpp_p	iML1515; iE2348C_1286; iAF987; iECOK1_1307; iY75_1357; iECS88_1305; iAF1260b; iECSE_1348; iEcSMS35_1347; iSF_1195; iECSP_1301; iECIAI1_1343; iETEC_1333; iEC55989_1330; iECUMN_1333; iECABU_c1320; iEKO11_1354; iECIAI39_1322; iECW_1372; iECSF_1327; iUMN146_1321; iAF1260; iSFV_1184; iJO1366; iUMNK88_1353; iEcolC_1368; iYL1228; iECP_1309; iSDY_1059; iECBD_1354; iZ_1308; iECO111_1330; STM_v1_0; iEcDH1_1363; iG2583_1286; iEcE24377_1341; iS_1188; iECH74115_1262; iSBO_1134; iECs_1301; iSFxv_1172; iBWG_1329; iUTI89_1310; iECDH10B_1368; iSbBS512_1146; iB21_1397; iLF82_1304; iEcHS_1320; iNRG857_1313; iECO103_1326; iSSON_1240; iPC815; iWFL_1372; ic_1306; iEC042_1314; iECD_1391; iECO26_1355; iECB_1328; iECDH1ME8569_1439; iAPECO1_1312; iECNA114_1301; iECED1_1282	RHEA: http://identifiers.org/rhea/17070; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105042	UDCPDPpp
UDCPPtppi	Undecaprenyl phosphate transport (cytoplasm to periplasm)	udcpp_p <-> udcpp_c	iSBO_1134; iAF1260; iUMN146_1321; iECIAI1_1343; iSSON_1240; iSF_1195; iSFV_1184; iEC55989_1330; iSFxv_1172; iECDH10B_1368; iLF82_1304; iEcolC_1368; STM_v1_0; iECH74115_1262; iSDY_1059; iECABU_c1320; iSbBS512_1146; iBWG_1329; iNRG857_1313; iEcE24377_1341; iUTI89_1310; iECS88_1305; iYL1228; iECIAI39_1322; iS_1188; iECO111_1330; iG2583_1286; iECB_1328; iUMNK88_1353; iJO1366; iWFL_1372; iECs_1301; iZ_1308; iECSE_1348; iAF1260b; iECSF_1327; iY75_1357; iECP_1309; iAF987; iECBD_1354; iML1515; iEcDH1_1363; iECW_1372; iECO103_1326; iECUMN_1333; iECOK1_1307; iEKO11_1354; iECO26_1355; iETEC_1333; iB21_1397; iECSP_1301; iEcHS_1320; iEcSMS35_1347; iECD_1391; ic_1306; iEC042_1314; iECDH1ME8569_1439; iAPECO1_1312; iECNA114_1301; iECED1_1282; iE2348C_1286	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105045	UDCPPtppi
ULA4Ntppi	Transport (cytoplasm to periplasm)	uLa4n_c <-> uLa4n_p	iSFxv_1172; iE2348C_1286; iSbBS512_1146; iECIAI39_1322; iZ_1308; iSF_1195; iLF82_1304; iECS88_1305; iSFV_1184; iEC55989_1330; iWFL_1372; iECOK1_1307; iSDY_1059; iAF1260; iUMN146_1321; iECH74115_1262; STM_v1_0; iECABU_c1320; iNRG857_1313; iECO26_1355; iS_1188; iECP_1309; iYL1228; iECs_1301; iG2583_1286; iECSF_1327; iSSON_1240; iECDH10B_1368; iUTI89_1310; iEcE24377_1341; iUMNK88_1353; iECB_1328; iSBO_1134; iEcDH1_1363; iEKO11_1354; iEcolC_1368; iETEC_1333; iEcSMS35_1347; iECW_1372; iECED1_1282; iECUMN_1333; iEcHS_1320; iECSP_1301; iECSE_1348; iY75_1357; iECO111_1330; iAF987; iB21_1397; iML1515; iECO103_1326; iAF1260b; ic_1306; iEC042_1314; iECDH1ME8569_1439; iAPECO1_1312; iJO1366; iECD_1391; iBWG_1329; iECBD_1354; iECIAI1_1343; iECNA114_1301	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105114	ULA4Ntppi
UM4PL	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase	LalaDgluMdapDala_c + atp_c + uamr_c <-> adp_c + h_c + pi_c + um4p_c	iML1515; iE2348C_1286; iAF987; iECIAI1_1343; iY75_1357; iSF_1195; iAF1260b; iECO111_1330; iJB785; iEC55989_1330; iNRG857_1313; iECOK1_1307; iG2583_1286; iECABU_c1320; iSSON_1240; iECSF_1327; iWFL_1372; iECO26_1355; iYL1228; iECB_1328; iSBO_1134; iECIAI39_1322; iSDY_1059; iBWG_1329; iSFV_1184; iAF1260; iSbBS512_1146; iEcE24377_1341; iUTI89_1310; iECS88_1305; iS_1188; iECs_1301; iUMN146_1321; iEcSMS35_1347; STM_v1_0; iJO1366; iLF82_1304; iEcolC_1368; iUMNK88_1353; iECD_1391; iSFxv_1172; iECP_1309; iZ_1308; iECNA114_1301; iEKO11_1354; iECO103_1326; iECSP_1301; iECDH1ME8569_1439; iECW_1372; iB21_1397; iETEC_1333; iECH74115_1262; iECUMN_1333; iAPECO1_1312; iECSE_1348; iPC815; ic_1306; iEC042_1314; iEcHS_1320; iECDH10B_1368; iEcDH1_1363; iECED1_1282; iECBD_1354	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105117	UM4PL
UPP3S	Uroporphyrinogen-III synthase	hmbil_c <-> h2o_c + uppg3_c	iYL1228; iE2348C_1286; iG2583_1286; iECBD_1354; iSbBS512_1146; iECIAI1_1343; iS_1188; iECO103_1326; iUMN146_1321; iSF_1195; iZ_1308; iEC55989_1330; iUMNK88_1353; iECH74115_1262; iSFxv_1172; iJN746; STM_v1_0; iECABU_c1320; iUTI89_1310; iIT341; iNRG857_1313; iJO1366; iSFV_1184; iAPECO1_1312; iLF82_1304; iNJ661; iSDY_1059; iAF1260; iWFL_1372; iECOK1_1307; iSSON_1240; iECB_1328; iJR904; iND750; iSBO_1134; iEcolC_1368; iJN678; iECP_1309; iCHOv1; iECs_1301; iAF987; iEcSMS35_1347; iY75_1357; iECNA114_1301; iYO844; iECIAI39_1322; iAF692; iECDH10B_1368; iMM1415; iECSF_1327; RECON1; iECO111_1330; iAF1260b; iBWG_1329; iAB_RBC_283; iECO26_1355; iML1515; iECD_1391; iAT_PLT_636; iMM904; iJB785; iB21_1397; iHN637; iEcHS_1320; iEKO11_1354; iECDH1ME8569_1439; iETEC_1333; iPC815; iECW_1372; ic_1306; iECSP_1301; iSB619; iECUMN_1333; iEC042_1314; iEcDH1_1363; iECED1_1282; iEcE24377_1341; iECS88_1305; iECSE_1348	RHEA: http://identifiers.org/rhea/18967; Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-SPO-189488; BioCyc: http://identifiers.org/biocyc/META:UROGENIIISYN-RXN; EC Number: http://identifiers.org/ec-code/4.2.1.75; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105139; KEGG Reaction: http://identifiers.org/kegg.reaction/R03165	UPP3S
URAt2pp	Uracil transport in via proton symport (periplasm)	h_p + ura_p <-> h_c + ura_c	iSDY_1059; iE2348C_1286; iUMNK88_1353; iE2348C_1286; iUMNK88_1353; iECH74115_1262; STM_v1_0; iECO111_1330; iSFxv_1172; iSF_1195; iSFxv_1172; iSF_1195; iUTI89_1310; iEC55989_1330; iUTI89_1310; iEC55989_1330; iNRG857_1313; iBWG_1329; iNRG857_1313; iECED1_1282; iS_1188; iAPECO1_1312; iS_1188; iECABU_c1320; iUMN146_1321; iECABU_c1320; iUMN146_1321; iJO1366; iSbBS512_1146; iEcE24377_1341; iSbBS512_1146; iECP_1309; iSFV_1184; iAF1260; iSFV_1184; iECB_1328; iG2583_1286; iECED1_1282; iYL1228; iEcolC_1368; iYL1228; iJO1366; iSDY_1059; iECP_1309; iG2583_1286; iECDH10B_1368; iLF82_1304; iECOK1_1307; iLF82_1304; iECB_1328; iSBO_1134; iECs_1301; iWFL_1372; iECs_1301; iWFL_1372; iEcSMS35_1347; iSSON_1240; iECSF_1327; iSSON_1240; iECH74115_1262; iSBO_1134; iECIAI1_1343; iZ_1308; iECO103_1326; iZ_1308; iECOK1_1307; iECW_1372; iECBD_1354; iETEC_1333; iECIAI1_1343; iECW_1372; iECO111_1330; iEKO11_1354; iECO103_1326; iECSP_1301; iECSF_1327; iECUMN_1333; iECSE_1348; iECSP_1301; iECIAI39_1322; iECUMN_1333; iECO26_1355; iEKO11_1354; iECNA114_1301; iETEC_1333; iECNA114_1301; iY75_1357; iB21_1397; iML1515; iB21_1397; iAF1260b; iEcDH1_1363; iY75_1357; iECD_1391; iAF1260b; iECO26_1355; iAF1260; iECDH10B_1368; iAPECO1_1312; iPC815; iPC815; iEcSMS35_1347; ic_1306; ic_1306; iEcHS_1320; iECBD_1354; iEcDH1_1363; iEC042_1314; iEC042_1314; iECSE_1348; iECDH1ME8569_1439; iECD_1391; iECS88_1305; iECIAI39_1322; iECDH1ME8569_1439; iBWG_1329; iEcE24377_1341; iEcHS_1320; iEcolC_1368	BioCyc: http://identifiers.org/biocyc/META:TRANS-RXN-132; RHEA: http://identifiers.org/rhea/29239; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105148	URAt2pp; URAt2rpp
URAtex	Uracil transport via diffusion (extracellular to periplasm)	ura_e <-> ura_p	iUTI89_1310; iECDH10B_1368; iSSON_1240; iECs_1301; iZ_1308; iSF_1195; iG2583_1286; iE2348C_1286; iUMNK88_1353; iEC55989_1330; iUMN146_1321; iJO1366; iSbBS512_1146; iEcE24377_1341; iYL1228; iECSE_1348; iSFxv_1172; iECABU_c1320; iWFL_1372; iECED1_1282; iSDY_1059; iEcDH1_1363; iSFV_1184; iECO26_1355; iSBO_1134; iECB_1328; iS_1188; iECP_1309; iLF82_1304; iECS88_1305; STM_v1_0; iEcSMS35_1347; iNRG857_1313; iECH74115_1262; iAF1260b; iECSF_1327; iML1515; iECO103_1326; iY75_1357; iAF1260; iECUMN_1333; iECOK1_1307; iECW_1372; iECIAI1_1343; iETEC_1333; iECO111_1330; iEKO11_1354; iAPECO1_1312; iECSP_1301; iB21_1397; iECNA114_1301; iPC815; iECDH1ME8569_1439; iEC042_1314; iBWG_1329; ic_1306; iECD_1391; iECIAI39_1322; iEcHS_1320; iEcolC_1368; iECBD_1354	RHEA: http://identifiers.org/rhea/27320; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105147; BioCyc: http://identifiers.org/biocyc/META:TRANS-RXN0-560	URAtex
URDGLYCD	Ureidoglycolate dehydrogenase	nad_c + urdglyc_c <-> h_c + nadh_c + oxur_c	iUTI89_1310; iE2348C_1286; STM_v1_0; iECB_1328; iUMNK88_1353; iAF1260; iLF82_1304; iEC55989_1330; iZ_1308; iECED1_1282; iUMN146_1321; iAPECO1_1312; iG2583_1286; iEcSMS35_1347; iNRG857_1313; iECABU_c1320; iWFL_1372; iECSE_1348; iECSP_1301; iECO26_1355; iEKO11_1354; iECOK1_1307; iECUMN_1333; iJO1366; iECW_1372; iECSF_1327; iETEC_1333; iEcE24377_1341; iY75_1357; iECO103_1326; iAF1260b; iECS88_1305; iML1515; iECH74115_1262; iECIAI1_1343; iEcDH1_1363; iECO111_1330; iB21_1397; iECDH10B_1368; iECBD_1354; iECP_1309; iECs_1301; ic_1306; iEC042_1314; iECD_1391; iECDH1ME8569_1439; iEcHS_1320; iECNA114_1301; iECIAI39_1322; iEcolC_1368; iBWG_1329	RHEA: http://identifiers.org/rhea/15331; EC Number: http://identifiers.org/ec-code/1.1.1.154; BioCyc: http://identifiers.org/biocyc/META:RXN0-7024; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105152; KEGG Reaction: http://identifiers.org/kegg.reaction/R02935	URDGLYCD
UREAtpp	Urea transport via facilitate diffusion (periplasm)	urea_p <-> urea_c	iEKO11_1354; iE2348C_1286; iECW_1372; iECED1_1282; iECUMN_1333; iECBD_1354; iETEC_1333; iSF_1195; iECSP_1301; iEC55989_1330; iSSON_1240; iECSE_1348; iG2583_1286; iECS88_1305; iZ_1308; iEcSMS35_1347; iSFxv_1172; iECABU_c1320; iSDY_1059; iECP_1309; iSbBS512_1146; iAPECO1_1312; iSBO_1134; iEcolC_1368; iUTI89_1310; iECIAI1_1343; STM_v1_0; iEcE24377_1341; iLF82_1304; iECOK1_1307; iUMNK88_1353; iBWG_1329; iYL1228; iEcDH1_1363; iS_1188; iECSF_1327; iWFL_1372; iECB_1328; iNRG857_1313; iECO103_1326; iUMN146_1321; iB21_1397; iSFV_1184; iECO111_1330; iAF1260b; iECDH1ME8569_1439; iY75_1357; iECH74115_1262; iML1515; iECs_1301; iAF1260; iECIAI39_1322; ic_1306; iPC815; iEcHS_1320; iEC042_1314; iECDH10B_1368; iECD_1391; iECO26_1355; iECNA114_1301; iJO1366	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105156; BioCyc: http://identifiers.org/biocyc/META:TRANS-RXN0-460; RHEA: http://identifiers.org/rhea/32799; Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-XTR-444126	UREAtpp
URIH	Uridine hydrolase	h2o_c + uri_c <-> rib__D_c + ura_c	iETEC_1333; iE2348C_1286; iECUMN_1333; iEcSMS35_1347; iECSP_1301; iECP_1309; iEKO11_1354; iEcolC_1368; iECW_1372; iSF_1195; iNRG857_1313; iEC55989_1330; iUMN146_1321; iEcHS_1320; iUMNK88_1353; iECS88_1305; iSSON_1240; iECABU_c1320; iSFxv_1172; iECIAI39_1322; iSFV_1184; iECB_1328; iYL1228; iECOK1_1307; iSDY_1059; iECSE_1348; iSbBS512_1146; iAPECO1_1312; iG2583_1286; iEcE24377_1341; iWFL_1372; iECDH1ME8569_1439; iZ_1308; iBWG_1329; iLF82_1304; iEcDH1_1363; STM_v1_0; iECH74115_1262; iSBO_1134; iJO1366; iUTI89_1310; iAF1260; iS_1188; iECO26_1355; iAF1260b; iB21_1397; iML1515; iECNA114_1301; iY75_1357; iECIAI1_1343; iECO103_1326; iECSF_1327; iECD_1391; ic_1306; iEC042_1314; iECs_1301; iECED1_1282; iECDH10B_1368; iECBD_1354; iECO111_1330	RHEA: http://identifiers.org/rhea/15579; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105161; BioCyc: http://identifiers.org/biocyc/META:URIDINE-NUCLEOSIDASE-RXN; EC Number: http://identifiers.org/ec-code/3.2.2.3; KEGG Reaction: http://identifiers.org/kegg.reaction/R01080	URIH
URIK2	Uridine kinase (GTP:Uridine)	gtp_c + uri_c <-> gdp_c + h_c + ump_c	iAF1260b; iE2348C_1286; iHN637; iEcHS_1320; iLB1027_lipid; iEcolC_1368; iY75_1357; iSF_1195; iCHOv1; iEC55989_1330; iRC1080; iECO26_1355; iLJ478; iEcDH1_1363; iYO844; iECNA114_1301; iML1515; iEcSMS35_1347; iNF517; iECABU_c1320; iEKO11_1354; iECSE_1348; iETEC_1333; iNJ661; iECUMN_1333; iND750; iECW_1372; iECIAI39_1322; iECSP_1301; iECB_1328; iSDY_1059; iECP_1309; iS_1188; iAF1260; iG2583_1286; iBWG_1329; iNRG857_1313; iECS88_1305; iZ_1308; iECIAI1_1343; iSFxv_1172; iECED1_1282; iUTI89_1310; iEcE24377_1341; iJR904; iECDH10B_1368; iUMN146_1321; iMM904; iSFV_1184; iB21_1397; iLF82_1304; iECO103_1326; iYL1228; iECDH1ME8569_1439; iSbBS512_1146; iECD_1391; iSBO_1134; iECH74115_1262; iWFL_1372; iECOK1_1307; STM_v1_0; iECSF_1327; iSSON_1240; iPC815; iUMNK88_1353; ic_1306; iSB619; iEC042_1314; iECs_1301; iECBD_1354; iECO111_1330; iJO1366; iAPECO1_1312	RHEA: http://identifiers.org/rhea/27650; EC Number: http://identifiers.org/ec-code/2.7.1.48; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105163; BioCyc: http://identifiers.org/biocyc/META:URKI-RXN; KEGG Reaction: http://identifiers.org/kegg.reaction/R00968	GTUP; GTUP_c; URIK2
URItex	Uridine transport via diffusion (extracellular to periplasm)	uri_e <-> uri_p	iY75_1357; iE2348C_1286; iAF1260b; iSF_1195; iML1515; iEC55989_1330; iECUMN_1333; iECDH1ME8569_1439; iECSP_1301; iEcolC_1368; iECW_1372; iECNA114_1301; iEKO11_1354; iECO111_1330; iETEC_1333; iECABU_c1320; iWFL_1372; iECDH10B_1368; iSFxv_1172; iECO26_1355; iS_1188; iECIAI39_1322; iSFV_1184; iECOK1_1307; iUTI89_1310; iECB_1328; iLF82_1304; iJO1366; iZ_1308; iECP_1309; iNRG857_1313; iECS88_1305; iUMN146_1321; iAPECO1_1312; iSbBS512_1146; iEcSMS35_1347; iSBO_1134; iEcE24377_1341; iG2583_1286; iECBD_1354; iUMNK88_1353; iECD_1391; STM_v1_0; iECSF_1327; iSDY_1059; iEcDH1_1363; iSSON_1240; iBWG_1329; iYL1228; iB21_1397; iEcHS_1320; iECED1_1282; iPC815; ic_1306; iECSE_1348; iEC042_1314; iECH74115_1262; iECs_1301; iECO103_1326; iECIAI1_1343; iAF1260	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105165	URItex
XAND	Xanthine dehydrogenase	h2o_c + nad_c + xan_c <-> h_c + nadh_c + urate_c	iRC1080; iE2348C_1286; iY75_1357; iJO1366; iAF1260b; iECSF_1327; iCHOv1; iAPECO1_1312; iML1515; iSF_1195; iYO844; iEC55989_1330; iHN637; iECD_1391; iNRG857_1313; iECNA114_1301; iSSON_1240; iJN746; iUTI89_1310; iECABU_c1320; iS_1188; iECOK1_1307; iLF82_1304; iECB_1328; iUMNK88_1353; iEcolC_1368; iSBO_1134; iECP_1309; iYL1228; iECO111_1330; iG2583_1286; iECO26_1355; iSFV_1184; iECS88_1305; iWFL_1372; iECs_1301; iZ_1308; iEcSMS35_1347; iUMN146_1321; iECSE_1348; iEKO11_1354; iEcHS_1320; iECW_1372; iECH74115_1262; iETEC_1333; iECIAI1_1343; iECUMN_1333; iECO103_1326; iECSP_1301; iEcDH1_1363; iB21_1397; iECDH1ME8569_1439; ic_1306; iEC042_1314; iAF1260; iECDH10B_1368; iBWG_1329; iECBD_1354; iEcE24377_1341; iECED1_1282; iECIAI39_1322	RHEA: http://identifiers.org/rhea/16669; EC Number: http://identifiers.org/ec-code/1.17.1.4; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105225; BioCyc: http://identifiers.org/biocyc/META:RXN0-901; Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-GGA-421158; KEGG Reaction: http://identifiers.org/kegg.reaction/R02103	XAND; XANDb; XNDH
XTSNH	Xanthosine hydrolase	h2o_c + xtsn_c <-> rib__D_c + xan_c	iG2583_1286; iE2348C_1286; STM_v1_0; iSF_1195; iNRG857_1313; iEC55989_1330; iLF82_1304; iECDH10B_1368; iYL1228; iAPECO1_1312; iSSON_1240; iECOK1_1307; iUTI89_1310; iJN746; iSDY_1059; iECABU_c1320; iSbBS512_1146; iECS88_1305; iZ_1308; iECBD_1354; iUMN146_1321; iEcE24377_1341; iWFL_1372; iECSF_1327; iSFxv_1172; iECO26_1355; iUMNK88_1353; iECs_1301; iSBO_1134; iECB_1328; iS_1188; iEcolC_1368; iSFV_1184; iBWG_1329; iML1515; iEcSMS35_1347; iAF1260b; iECSE_1348; iRC1080; iECD_1391; iY75_1357; iECDH1ME8569_1439; iETEC_1333; iECIAI39_1322; iECSP_1301; iEcDH1_1363; iECW_1372; iECO111_1330; iECUMN_1333; iEcHS_1320; iEKO11_1354; iECIAI1_1343; iJO1366; iB21_1397; iAF1260; iECO103_1326; iECED1_1282; ic_1306; iECP_1309; iEC042_1314; iECNA114_1301; iECH74115_1262	RHEA: http://identifiers.org/rhea/27997; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105245; BioCyc: http://identifiers.org/biocyc/META:RXN0-363; EC Number: http://identifiers.org/ec-code/3.2.2.1; KEGG Reaction: http://identifiers.org/kegg.reaction/R02143	XTSNH; XTSNRH
XTSNtex	Xanthosine transport via diffusion (extracellular to periplasm)	xtsn_e <-> xtsn_p	iAF1260b; iE2348C_1286; iML1515; iECS88_1305; iY75_1357; iSF_1195; iETEC_1333; iECOK1_1307; iECSP_1301; iEC55989_1330; iEKO11_1354; iEcE24377_1341; iECUMN_1333; iAF1260; iECW_1372; iEcSMS35_1347; iLF82_1304; iECB_1328; iG2583_1286; iECSF_1327; STM_v1_0; iECABU_c1320; iYL1228; iECDH1ME8569_1439; iUMN146_1321; iEcolC_1368; iUMNK88_1353; iECP_1309; iSbBS512_1146; iECs_1301; iSBO_1134; iECIAI39_1322; iWFL_1372; iAPECO1_1312; iSFxv_1172; iECDH10B_1368; iZ_1308; iECBD_1354; iUTI89_1310; iECNA114_1301; iSSON_1240; iECO26_1355; iNRG857_1313; iB21_1397; iS_1188; iBWG_1329; iSDY_1059; iECSE_1348; iSFV_1184; iECED1_1282; iPC815; iEcHS_1320; iEC042_1314; iECO103_1326; iEcDH1_1363; iECO111_1330; ic_1306; iECD_1391; iECIAI1_1343; iJO1366; iECH74115_1262	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105247	XTSNtex
